image,"['v2', 'v3', 'v4', 'v5', 'v6', 'v7', 'v8', 'v9', 'v10', 'v11', 'v12', 'v13', 'v14', 'v15', 'v16', 'v17', 'v18', 'v19', 'v20', 'v21', 'v22', 'v23', 'v24', 'v25', 'v26', 'v27', 'v28', 'v29', 'v30', 'v31', 'v32', 'v33', 'v34', 'v35', 'v36', 'v37', 'v38', 'v39', 'v40', 'v41', 'v42', 'v43', 'v44', 'v45', 'v46', 'v47', 'v48', 'v49', 'v50', 'v51', 'v52', 'v53', 'v54']"
in000603.jpg,"['0.00519749453161293', '0.00759327379278492', '0.0092502261280456', '0.00672509931203433', '0.0058759165808966', '0.00707883323813726', '0.00390201964538996', '0.00894902761090497', '0.00823633309747731', '0.00337589789091621', '0.00783057965655864', '0.00224774016830058', '0.00463810483529451', '0.00304429480365622', '0.00303389483785723', '0.00196698023707211', '0.00287392121715896', '0.00192662831791082', '0.00238216691288963', '0.00299417157572559', '0.00123352415294727', '0.00669382851337218', '0.00231078622316772', '0.00519058806398437', '0.00575457075209277', '0.00512278942694941', '0.00228684763447464', '0.00181433332446174', '0.00399797757331294', '0.00338241183335462', '0.00456733954651639', '0.0020332980860108', '0.00237808744972751', '0.0027770596585691', '0.00246266749305468', '0.00916798090838678', '0.00484922369863504', '0.00521564479530879', '0.00927324840777553', '0.00729807598936724', '0.00818099370146227', '0.00587493680190503', '0.00721327951529668', '0.00600736559765286', '0.00704187337424261', '0.00368326679454259', '0.00767183163808658', '0.00782680982589986', '0.00629518975924807', '0.00562019552337766', '0.00836000128337668', '0.00576834496904352', '0.00539012745681508']"
in000604.jpg,"['0.00517722503245658', '0.00781226394085803', '0.00900466481950596', '0.00675066519870811', '0.00601410259554761', '0.00747689523040335', '0.00391661838682552', '0.0088460233945733', '0.00769853538788153', '0.00361492132849816', '0.00753529520233869', '0.00217288629669365', '0.00468949247844049', '0.00313574089329042', '0.00284318554694954', '0.00203676777721788', '0.00297135541786046', '0.00205634546195511', '0.00238839318732995', '0.00294585195851957', '0.0012657973806715', '0.00670592516556269', '0.00215393034952825', '0.00512809186980172', '0.00572551027290569', '0.00602323462504319', '0.00208128954052069', '0.0018954609562506', '0.00403014658126217', '0.00298924577240733', '0.00455032972114551', '0.00169962962393018', '0.00233568716273046', '0.00287322339184496', '0.00241608419602756', '0.00881582325995886', '0.00486381311580779', '0.00517943972194596', '0.00937876270843585', '0.00727094235191558', '0.00856460968032401', '0.0060779970151867', '0.00729333433593981', '0.00606672730652433', '0.00692033331084191', '0.00372343969134885', '0.00743577206042926', '0.00775008203317542', '0.00638301254880714', '0.00561680461337399', '0.00837154419045954', '0.00577657280057467', '0.00554260644155246']"
in000605.jpg,"['0.00499119947601083', '0.00791714172327017', '0.0091424953343747', '0.0067415645071763', '0.00646432340379288', '0.0080724170894789', '0.00409549381033642', '0.00796729187450674', '0.00804295629044904', '0.00369763818162538', '0.00716081907840485', '0.00213728240392684', '0.00473212689269381', '0.00301642019250454', '0.00289927691845572', '0.00204372249684214', '0.00301103907488698', '0.00203603086008201', '0.00234930187515667', '0.00286475287846508', '0.00134395597245113', '0.00671438417494519', '0.00219434296488723', '0.00491568015095394', '0.00575066226124191', '0.00603099461637177', '0.00231775239073775', '0.00198114759461348', '0.00385954671668443', '0.00288630251743023', '0.00458339880848411', '0.00194762837608074', '0.00185957355680592', '0.00291378115589583', '0.002248850924488', '0.00921630151646732', '0.00509012337963495', '0.00550094742988367', '0.0089892839451099', '0.0073981230207075', '0.0080184834687114', '0.00611730838965611', '0.00721992297353376', '0.00584481706787222', '0.00725542777468968', '0.00372565724786507', '0.00763239725323798', '0.00783108845696173', '0.00642473771393893', '0.00565051932158609', '0.00841699168480971', '0.00580662622454382', '0.00547906813178616']"
in000606.jpg,"['0.00489091352208045', '0.00757824642184886', '0.00941072869642093', '0.00684202063256351', '0.00622470702800347', '0.00794168552675803', '0.0039848834588698', '0.00838299573012481', '0.00783626201958031', '0.00351592096546249', '0.00756261013675567', '0.00200713827945703', '0.00476357708691984', '0.00298757360981826', '0.00289796637793965', '0.0020381980714215', '0.00301853130479094', '0.00201404230887612', '0.00233335079724368', '0.00295238349168474', '0.00127163858439225', '0.0067049216214097', '0.00222997322381448', '0.00462464682231243', '0.00588989553076074', '0.00556669625857761', '0.00231313747884992', '0.00196323522809863', '0.00358856797788617', '0.00282098571937798', '0.00455147883748867', '0.00173798793699813', '0.00212199876678861', '0.00288204481636358', '0.0023094938052712', '0.0091031604005699', '0.00499402995186637', '0.00545515639254193', '0.00904966114765098', '0.00737390492242043', '0.00828737582756577', '0.00585047731154148', '0.0073788934591803', '0.00599495209898803', '0.00709654969408419', '0.00368246256725123', '0.00767308869466468', '0.00778557200428281', '0.0062995728301325', '0.00585839238631038', '0.00832548115981579', '0.00572209992729649', '0.00569533289728833']"
in000607.jpg,"['0.00517357445904159', '0.00738411281593214', '0.00957986479550745', '0.00678552162898248', '0.00616451038014207', '0.00794364233414574', '0.00407174940795709', '0.00856109311092266', '0.00791023183242679', '0.0034460128677478', '0.0077740778043215', '0.00219612277905724', '0.00482864909572429', '0.00283122468275375', '0.00304434751626296', '0.00201137381701324', '0.00282009148669855', '0.00198129401837447', '0.00232666444212745', '0.00293439505037618', '0.00124592206933091', '0.0067246309397125', '0.00225349408434047', '0.0041948410883823', '0.00592862043164423', '0.00472188589746557', '0.0020809803901782', '0.00185610601580452', '0.00307630626469997', '0.00270369668506078', '0.00457749396336037', '0.00168290496264171', '0.00187718634079707', '0.00297663416438497', '0.00216686926286442', '0.00925562854181851', '0.00489020281789324', '0.00510568650915139', '0.00954077914880409', '0.00737932493899906', '0.00827774462108897', '0.00622912168232328', '0.00734906729746473', '0.00620550665092781', '0.00700802606034937', '0.00369917867942346', '0.00743495499229641', '0.0078694440335037', '0.00644300263357676', '0.00586705639762651', '0.00820087283668947', '0.00584894531559349', '0.00558812210684464']"
in000608.jpg,"['0.00491969217165365', '0.00767059936532753', '0.00943241061413849', '0.00672749474669118', '0.0062347461017633', '0.0080521781216266', '0.00403477477770426', '0.00830038430588687', '0.00824381976808377', '0.00350101346532285', '0.00769146493271484', '0.00215001445399409', '0.00479095210385697', '0.00282716373884908', '0.00305332569242968', '0.00197151551163526', '0.00298782965960172', '0.00197801233270301', '0.00233687421278033', '0.00301634907677691', '0.00116120607198763', '0.00668936580605633', '0.00224623507330781', '0.00391609204204363', '0.00597710853505643', '0.00437954988096694', '0.00190506166669572', '0.00184590252541886', '0.00310019868040573', '0.00263923949850051', '0.00462964757814687', '0.00161544855306741', '0.00199102933603142', '0.00295175150916328', '0.00223336331613107', '0.0089449606424112', '0.00501945838112222', '0.0054534482718359', '0.00912645347735762', '0.00739390052406759', '0.00847335048956532', '0.00619136593923902', '0.00727985491981265', '0.00595735332993891', '0.00727795802299538', '0.00368267793349563', '0.00759315580185147', '0.00785656710589231', '0.00640668383773169', '0.00572316723570271', '0.00841955270435685', '0.00572304734510166', '0.00548630567470145']"
in000609.jpg,"['0.00498844285285856', '0.00759145842347948', '0.00945119977201596', '0.00679561760853075', '0.00610537974953421', '0.00823774171022094', '0.00398840851255888', '0.0085708249264701', '0.00863360351097502', '0.00335246705522311', '0.00799931321312629', '0.00213887875604653', '0.00490141044551315', '0.00288944005667986', '0.00291349836180155', '0.00203613814373088', '0.0029531300889139', '0.00191357135643246', '0.00228535404452198', '0.00291295802306347', '0.00124757597555642', '0.00667598659905526', '0.00227929642638156', '0.00370321507297868', '0.00615219734774418', '0.00431306680075867', '0.00208177811367982', '0.00189689709817932', '0.00353151216502925', '0.00274925849322572', '0.00463651628170587', '0.00169160351408021', '0.0019818850643198', '0.00299499064869156', '0.00214897386759359', '0.0094886957969754', '0.00500797323942549', '0.00561143121782503', '0.00909442156324733', '0.00741644266191465', '0.00809246322390161', '0.00633854919467086', '0.0072528345550398', '0.00633711646446781', '0.00702312260327927', '0.00366896795929792', '0.00749844072019268', '0.00783189470252564', '0.00637277546867707', '0.0058349391203414', '0.0084063108567456', '0.00572279457811006', '0.0055488726359888']"
in000610.jpg,"['0.00502249912130703', '0.00793215843762705', '0.0091438339142884', '0.00676064718241566', '0.00616631172229694', '0.00933990996321826', '0.00356789268097684', '0.00898628956287276', '0.00939650878616974', '0.00323706201525945', '0.0082340245558747', '0.00225992137492074', '0.00494343490772729', '0.00283474401696905', '0.00285452308904799', '0.00204404256352556', '0.00274986285554208', '0.0019912631158222', '0.00231353147815935', '0.00296886798969094', '0.00118786050311402', '0.0067236702267023', '0.00220974709800849', '0.00389399219199915', '0.00627765281703128', '0.00445791127198896', '0.00218355189021713', '0.00195325324121274', '0.00357606667789807', '0.00266731578350415', '0.00464237862332137', '0.00163683480872683', '0.00211773142852028', '0.00292011475196047', '0.0022475180233496', '0.00944597267474387', '0.00493995088895129', '0.00519639144192602', '0.00945303102332844', '0.00745810130063065', '0.00817779381536955', '0.00608356431751448', '0.00731252472922858', '0.00622997872879671', '0.00703522063254091', '0.00373259056414592', '0.00774646216986628', '0.00768706157397878', '0.00643690454008826', '0.00593200510642819', '0.00814959071297031', '0.00581438433822869', '0.00556937785105354']"
in000611.jpg,"['0.00505991493413477', '0.007417204886891', '0.00943458948019314', '0.00681924238228602', '0.00628470622726277', '0.0102043842809743', '0.00345361413892774', '0.00935071004587628', '0.00932116657060797', '0.00341558101148911', '0.00752971654690399', '0.00255853607266911', '0.00495014225792884', '0.00269527653437121', '0.00300067634341382', '0.00202274390115681', '0.00247622634566045', '0.00208538597276006', '0.00231080754062474', '0.00299691782988659', '0.00133582066182719', '0.00669653721210552', '0.00212073811507287', '0.00391530051665218', '0.00630128705673937', '0.00461814156735751', '0.00239116850869819', '0.00191449873028666', '0.00380570988587021', '0.00271858411633835', '0.00463089752548821', '0.00155794359287228', '0.00219494783111894', '0.0029260138704276', '0.00215831662261838', '0.00906391174461845', '0.00495842093318776', '0.0054414464255373', '0.00923833265013543', '0.00746494277760097', '0.00846462383098893', '0.00592213352489243', '0.00735741513892403', '0.00646915528876459', '0.00690826708685375', '0.00372951438280055', '0.00787991765847602', '0.0077502556779015', '0.00642373377355913', '0.00604484817683237', '0.00822408296110111', '0.00580003945517249', '0.00570207237366602']"
in000612.jpg,"['0.00502476075396838', '0.00736228717171705', '0.00910244097536315', '0.00681167991459306', '0.00618933638767138', '0.0107512449590319', '0.00349856251819375', '0.00901047538942338', '0.00969724091360376', '0.00336106957631238', '0.00707120185136124', '0.00254585601894148', '0.00495665264838359', '0.00289840211696055', '0.00275752758438561', '0.00204517460246639', '0.00256595822698428', '0.00223197947510201', '0.00237305183244302', '0.00327449057635797', '0.00149181782355829', '0.00674494342186687', '0.00201818429600487', '0.00377174186118742', '0.00643896687451283', '0.00447579765153461', '0.00257688101254281', '0.00206398814668894', '0.00371466307202231', '0.00270942808752165', '0.00459440558418327', '0.00150966288951036', '0.00234046130858508', '0.00292967387008657', '0.002185872642246', '0.00925006464202988', '0.00503325636810275', '0.00534600809777898', '0.00929337650233393', '0.00744950855752217', '0.00832589542709281', '0.00625728014554486', '0.00753421984066306', '0.00622300798870048', '0.00701056820089336', '0.0037525345090808', '0.0075504403240832', '0.00781386931871949', '0.00643405643433243', '0.00569751789373733', '0.00855258657125725', '0.00580960924497872', '0.00557221855111381']"
in000613.jpg,"['0.00509541902117495', '0.00690220582689153', '0.00935416457892006', '0.00677282063980551', '0.00629524310013341', '0.0110060388452282', '0.0034067504630352', '0.00894896696936604', '0.00996599076913971', '0.00329575941169921', '0.00700118335942344', '0.0025185679066384', '0.00504376387739371', '0.002665013025796', '0.00307475317675838', '0.00206787032298785', '0.00229614976353802', '0.00243175568099128', '0.00243711934363276', '0.00339234055411679', '0.00153474507356758', '0.00680845024334394', '0.00179274774954369', '0.00384206150574476', '0.00659704202485133', '0.00458255940802821', '0.00269194087429033', '0.00209217424677524', '0.00385049018109086', '0.00256376231501585', '0.00457957343842301', '0.00141386585682647', '0.00238706042950181', '0.00287534151269109', '0.00259427772719533', '0.00935870768379381', '0.0049750430926114', '0.00531355522133964', '0.00939980891910549', '0.00752706424000941', '0.00832995505216892', '0.00594581904907829', '0.00736692701727006', '0.00595350174405638', '0.00741648916934159', '0.00372405294066245', '0.00797116011484182', '0.00793097238402769', '0.00650378503555729', '0.00588021439641678', '0.00831184409279733', '0.0058475585274738', '0.00540757460471246']"
in000614.jpg,"['0.00492079550429676', '0.00720165556252491', '0.00890129927994992', '0.00670555289589384', '0.00615208545656948', '0.0106342356417063', '0.00309424001450081', '0.00858258411387638', '0.0101602526112455', '0.00314765855222135', '0.00720235518467607', '0.00251085413605457', '0.00508978425016104', '0.00300450387802957', '0.00270737931898734', '0.00216255346632328', '0.00197849746509852', '0.00233587149228873', '0.00263563860337666', '0.00343554669229733', '0.0014843283148622', '0.00685648843699151', '0.00172394211072702', '0.00384504252191613', '0.0066651913033117', '0.00468706548801106', '0.00275896907039365', '0.00225968402818283', '0.00406884474886512', '0.00282282808942601', '0.00459283481600233', '0.00148323691069931', '0.00228391456335918', '0.00286542588523412', '0.00263982805933346', '0.00920793421765427', '0.00508457535162332', '0.00518527609593491', '0.00953966351370753', '0.00751468193031672', '0.00837232354011955', '0.00594843272844716', '0.00734684249540149', '0.00626545731680689', '0.00718979324239842', '0.00368354779620022', '0.00793053818501538', '0.00801636673965712', '0.00642898707215825', '0.00591691247229874', '0.00827247700877767', '0.00585710457298499', '0.00544917843103907']"
in000615.jpg,"['0.00486407411438901', '0.00690232131192565', '0.00914219216200664', '0.00651129468117953', '0.00608362528112564', '0.0106759964585515', '0.0030403673626052', '0.00839244544454885', '0.0102142618893195', '0.00314378899181602', '0.00675109723461813', '0.00233797522436676', '0.00508667511578532', '0.00297763736507103', '0.00275007882597547', '0.00215302354874564', '0.00200448290939483', '0.00219609371324191', '0.00266310361951696', '0.00336890141086159', '0.00139531284921877', '0.00697213256801462', '0.00171011030650284', '0.00390702937717328', '0.00686095180586374', '0.00467119309976855', '0.00262398548665156', '0.00243919476106598', '0.00403476076583818', '0.00278639384452535', '0.00459328707603852', '0.00145321431188961', '0.0022250460379542', '0.00292854791230339', '0.0027227174486937', '0.00919197529039733', '0.00498379926640018', '0.00526491104927442', '0.00943440764015005', '0.00751815139507859', '0.00853410729261483', '0.0062192143752091', '0.0072549459342282', '0.00619514097960516', '0.00722478704761409', '0.0037021985604582', '0.00777106748452925', '0.00775810151075604', '0.00639152261575035', '0.00596090543561409', '0.00831099186479591', '0.00581243012024442', '0.00568435206591539']"
